,Reactant SMILES,Reactant SMILES_2,Product SMILES,Product SMILES_2,Catalyst SMILES,Ligand SMILES,Solvent SMILES,Solvent SMILES_2,Additive SMILES,Additive SMILES_2,Additive SMILES_s2,Ref.(DOI),LED step 2,Number of Coordination Atoms 1,pdf name (don't include '.pdf'),L/M 1,S/C 1,Reaction Temperature/C step 2,Reaction Temperature/C,Ligand Name 2,Yield 3,dr 3,Central Metal of Catalyst 2,dr 1,Ligand 2 Type,Product Name 3,Additive 2 step 2,Ammount of additive 1,Product 1 R or S,ee 3,Ammount of additive 2,(Pre)Catalyst Name 2,"Molecular Sieve(3A, 4A, 5A)",Yield 1,Solvent 1 ammount(mL),Charge of Ligand 1,Charge of Ligand 2,Ammount of additive 1 step 2,Central Metal of Catalyst 1,Ligand 1 Type,Pre catalyst 2(True or False),Ammount of reactant 1(mmol),Ammount of Molecular Sieve(mg),Reaction Time/h,LED,Pre catalyst 1(True or False),dr 2,Reaction ID,Yield 2,Valence of Central Metal 1,"Other information(use ""-"" to split, eg. 'property1-property2')",Product 2 R or S,Solvent 2 ammount(mL),Type of Coordination Atoms 1,L/M 2,Pressure/atm,Number of Coordination Atoms 2,Valence of Central Metal 2,Type of Coordination Atoms 2,Reaction Time/h step 2,ee 1,S/C 2,Ammount of additive 2 step 2,ee 2,Reaction Type,Product 3 R or S,Solvent Ratio,Ammount of reactant 2(mmol)
14,[H]C(CCC1=CC=C(Br)C=C1)=O,C[N+]([O-])=O,[H]C(C[C@H](C[N+]([O-])=O)C1=CC=C(Br)C=C1)=O,,C[Si](OC(C1=CC=CC=C1)(C2=CC=CC=C2)[C@H]3NCCC3)(C)C,,C1CCOC1,CO,O=C(C(C#N)=C(C#N)C1=O)C(Cl)=C1Cl,,CC([O-])=O.[Na+],10.1002_adsc.201300919,,,10.1002_adsc.201300919,,10,25,25,,,,,,,,,0.4,S,,,,,0.66,1.6,,,0.96,,,,0.4,,6,,False,,15,,0,,,0.8,,,,,,,12,0.95,,,,1,,,4
15,[H]C(CCC1=CC=C([N+]([O-])=O)C=C1)=O,C[N+]([O-])=O,[H]C(C[C@H](C[N+]([O-])=O)C1=CC=C([N+]([O-])=O)C=C1)=O,,C[Si](OC(C1=CC=CC=C1)(C2=CC=CC=C2)[C@H]3NCCC3)(C)C,,C1CCOC1,CO,O=C(C(C#N)=C(C#N)C1=O)C(Cl)=C1Cl,,CC([O-])=O.[Na+],10.1002_adsc.201300919,,,10.1002_adsc.201300919,,10,25,25,,,,,,,,,0.4,S,,,,,0.65,1.6,,,0.96,,,,0.4,,6,,False,,16,,0,,,0.8,,,,,,,12,0.94,,,,1,,,4
16,[H]C(CCC1=CC=CO1)=O,C[N+]([O-])=O,[H]C(C[C@@H](C1=CC=CO1)C[N+]([O-])=O)=O,,C[Si](OC(C1=CC=CC=C1)(C2=CC=CC=C2)[C@H]3NCCC3)(C)C,,C1CCOC1,CO,O=C(C(C#N)=C(C#N)C1=O)C(Cl)=C1Cl,,CC([O-])=O.[Na+],10.1002_adsc.201300919,,,10.1002_adsc.201300919,,10,25,25,,,,,,,,,0.4,R,,,,,0.62,1.6,,,0.96,,,,0.4,,6,,False,,17,,0,,,0.8,,,,,,,20,0.94,,,,1,,,4
17,[H]C(CCC1=CN(CC2=CC=CC=C2)C3=C1C=CC=C3)=O,C[N+]([O-])=O,[H]C(C[C@H](C[N+]([O-])=O)C1=CN(CC2=CC=CC=C2)C3=C1C=CC=C3)=O,,C[Si](OC(C1=CC=CC=C1)(C2=CC=CC=C2)[C@H]3NCCC3)(C)C,,C1CCOC1,CO,O=C(C(C#N)=C(C#N)C1=O)C(Cl)=C1Cl,,CC([O-])=O.[Na+],10.1002_adsc.201300919,,,10.1002_adsc.201300919,,10,25,25,,,,,,,,,0.4,S,,,,,0.7,1.6,,,0.96,,,,0.4,,6,,False,,18,,0,,,0.8,,,,,,,12,0.92,,,,1,,,4
18,[H]C(CC/C=C/C1=CC=CC=C1)=O,C[N+]([O-])=O,[H]C(C[C@H](C[N+]([O-])=O)/C=C/C1=CC=CC=C1)=O,,C[Si](OC(C1=CC=CC=C1)(C2=CC=CC=C2)[C@H]3NCCC3)(C)C,,C1CCOC1,CO,O=C(C(C#N)=C(C#N)C1=O)C(Cl)=C1Cl,,CC([O-])=O.[Na+],10.1002_adsc.201300919,,,10.1002_adsc.201300919,,10,25,25,,,,,,,,,0.4,S,,,,,0.78,1.6,,,0.96,,,,0.4,,6,,False,,19,,0,,,0.8,,,,,,,4,0.91,,,,1,,,4
19,[H]C(CC/C=C/C1=CC=C(OC)C=C1)=O,C[N+]([O-])=O,[H]C(C[C@H](C[N+]([O-])=O)/C=C/C1=CC=C(OC)C=C1)=O,,C[Si](OC(C1=CC=CC=C1)(C2=CC=CC=C2)[C@H]3NCCC3)(C)C,,C1CCOC1,CO,O=C(C(C#N)=C(C#N)C1=O)C(Cl)=C1Cl,,CC([O-])=O.[Na+],10.1002_adsc.201300919,,,10.1002_adsc.201300919,,10,25,25,,,,,,,,,0.4,S,,,,,0.8,1.6,,,0.96,,,,0.4,,6,,False,,20,,0,,,0.8,,,,,,,3,0.92,,,,1,,,4
20,[H]C(CC/C=C/C1=CC=C(Br)C=C1)=O,C[N+]([O-])=O,[H]C(C[C@H](C[N+]([O-])=O)/C=C/C1=CC=C(Br)C=C1)=O,,C[Si](OC(C1=CC=CC=C1)(C2=CC=CC=C2)[C@H]3NCCC3)(C)C,,C1CCOC1,CO,O=C(C(C#N)=C(C#N)C1=O)C(Cl)=C1Cl,,CC([O-])=O.[Na+],10.1002_adsc.201300919,,,10.1002_adsc.201300919,,10,25,25,,,,,,,,,0.4,S,,,,,0.71,1.6,,,0.96,,,,0.4,,6,,False,,21,,0,,,0.8,,,,,,,4,0.9,,,,1,,,4
21,[H]C(CC/C=C/C1=CC=CO1)=O,C[N+]([O-])=O,[H]C(C[C@H](C[N+]([O-])=O)/C=C/C1=CC=CO1)=O,,C[Si](OC(C1=CC=CC=C1)(C2=CC=CC=C2)[C@H]3NCCC3)(C)C,,C1CCOC1,CO,O=C(C(C#N)=C(C#N)C1=O)C(Cl)=C1Cl,,CC([O-])=O.[Na+],10.1002_adsc.201300919,,,10.1002_adsc.201300919,,10,25,25,,,,,,,,,0.4,S,,,,,0.64,1.6,,,0.96,,,,0.4,,6,,False,,22,,0,,,0.8,,,,,,,8,0.85,,,,1,,,4
22,[H]C(CCC1=CC=CC=C1)=O,C[N+]([O-])=O,[H]C(C[C@H](C[N+]([O-])=O)C1=CC=CC=C1)=O,,C[Si](OC(C1=CC=CC=C1)(C2=CC=CC=C2)[C@H]3NCCC3)(C)C,,C1CCOC1,CO,O=C(C(C#N)=C(C#N)C1=O)C(Cl)=C1Cl,O=[Mn]=O,CC([O-])=O.[Na+],10.1002_adsc.201300919,,,10.1002_adsc.201300919,,20,25,25,,,,,,,,,0.04,S,,0.8,,,0.72,1.6,,,0.04,,,,0.4,,6,,False,,23,,0,,,0.8,,,,,,,12,0.96,,,,1,,,4
23,[H]C(CCC1=CC=C(OC)C=C1)=O,C[N+]([O-])=O,[H]C(C[C@H](C[N+]([O-])=O)C1=CC=C(OC)C=C1)=O,,C[Si](OC(C1=CC=CC=C1)(C2=CC=CC=C2)[C@H]3NCCC3)(C)C,,C1CCOC1,CO,O=C(C(C#N)=C(C#N)C1=O)C(Cl)=C1Cl,O=[Mn]=O,CC([O-])=O.[Na+],10.1002_adsc.201300919,,,10.1002_adsc.201300919,,20,25,25,,,,,,,,,0.04,S,,0.8,,,0.76,1.6,,,0.04,,,,0.4,,6,,False,,24,,0,,,0.8,,,,,,,12,0.96,,,,1,,,4
24,[H]C(CCC1=CC=C(Br)C=C1)=O,C[N+]([O-])=O,[H]C(C[C@H](C[N+]([O-])=O)C1=CC=C(Br)C=C1)=O,,C[Si](OC(C1=CC=CC=C1)(C2=CC=CC=C2)[C@H]3NCCC3)(C)C,,C1CCOC1,CO,O=C(C(C#N)=C(C#N)C1=O)C(Cl)=C1Cl,O=[Mn]=O,CC([O-])=O.[Na+],10.1002_adsc.201300919,,,10.1002_adsc.201300919,,20,25,25,,,,,,,,,0.04,S,,0.8,,,0.63,1.6,,,0.04,,,,0.4,,6,,False,,25,,0,,,0.8,,,,,,,12,0.95,,,,1,,,4
25,[H]C(CCC1=CC=C([N+]([O-])=O)C=C1)=O,C[N+]([O-])=O,[H]C(C[C@H](C[N+]([O-])=O)C1=CC=C([N+]([O-])=O)C=C1)=O,,C[Si](OC(C1=CC=CC=C1)(C2=CC=CC=C2)[C@H]3NCCC3)(C)C,,C1CCOC1,CO,O=C(C(C#N)=C(C#N)C1=O)C(Cl)=C1Cl,O=[Mn]=O,CC([O-])=O.[Na+],10.1002_adsc.201300919,,,10.1002_adsc.201300919,,20,25,25,,,,,,,,,0.04,S,,0.8,,,0.62,1.6,,,0.04,,,,0.4,,6,,False,,26,,0,,,0.8,,,,,,,12,0.95,,,,1,,,4
26,[H]C(CCC1=CC=CO1)=O,C[N+]([O-])=O,[H]C(C[C@@H](C1=CC=CO1)C[N+]([O-])=O)=O,,C[Si](OC(C1=CC=CC=C1)(C2=CC=CC=C2)[C@H]3NCCC3)(C)C,,C1CCOC1,CO,O=C(C(C#N)=C(C#N)C1=O)C(Cl)=C1Cl,O=[Mn]=O,CC([O-])=O.[Na+],10.1002_adsc.201300919,,,10.1002_adsc.201300919,,20,25,25,,,,,,,,,0.04,R,,0.8,,,0.6,1.6,,,0.04,,,,0.4,,6,,False,,27,,0,,,0.8,,,,,,,20,0.81,,,,1,,,4
27,[H]C(CCC1=CN(CC2=CC=CC=C2)C3=C1C=CC=C3)=O,C[N+]([O-])=O,[H]C(C[C@H](C[N+]([O-])=O)C1=CN(CC2=CC=CC=C2)C3=C1C=CC=C3)=O,,C[Si](OC(C1=CC=CC=C1)(C2=CC=CC=C2)[C@H]3NCCC3)(C)C,,C1CCOC1,CO,O=C(C(C#N)=C(C#N)C1=O)C(Cl)=C1Cl,O=[Mn]=O,CC([O-])=O.[Na+],10.1002_adsc.201300919,,,10.1002_adsc.201300919,,20,25,25,,,,,,,,,0.04,S,,0.8,,,0.62,1.6,,,0.04,,,,0.4,,6,,False,,28,,0,,,0.8,,,,,,,12,0.94,,,,1,,,4
28,[H]C(CC/C=C/C1=CC=CC=C1)=O,C[N+]([O-])=O,[H]C(C[C@H](C[N+]([O-])=O)/C=C/C1=CC=CC=C1)=O,,C[Si](OC(C1=CC=CC=C1)(C2=CC=CC=C2)[C@H]3NCCC3)(C)C,,C1CCOC1,CO,O=C(C(C#N)=C(C#N)C1=O)C(Cl)=C1Cl,O=[Mn]=O,CC([O-])=O.[Na+],10.1002_adsc.201300919,,,10.1002_adsc.201300919,,20,25,25,,,,,,,,,0.04,S,,0.8,,,0.71,1.6,,,0.04,,,,0.4,,6,,False,,29,,0,,,0.8,,,,,,,4,0.9,,,,1,,,4
29,[H]C(CC/C=C/C1=CC=C(OC)C=C1)=O,C[N+]([O-])=O,[H]C(C[C@H](C[N+]([O-])=O)/C=C/C1=CC=C(OC)C=C1)=O,,C[Si](OC(C1=CC=CC=C1)(C2=CC=CC=C2)[C@H]3NCCC3)(C)C,,C1CCOC1,CO,O=C(C(C#N)=C(C#N)C1=O)C(Cl)=C1Cl,O=[Mn]=O,CC([O-])=O.[Na+],10.1002_adsc.201300919,,,10.1002_adsc.201300919,,20,25,25,,,,,,,,,0.04,S,,0.8,,,0.74,1.6,,,0.04,,,,0.4,,6,,False,,30,,0,,,0.8,,,,,,,3,0.91,,,,1,,,4
30,[H]C(CC/C=C/C1=CC=C(Br)C=C1)=O,C[N+]([O-])=O,[H]C(C[C@H](C[N+]([O-])=O)/C=C/C1=CC=C(Br)C=C1)=O,,C[Si](OC(C1=CC=CC=C1)(C2=CC=CC=C2)[C@H]3NCCC3)(C)C,,C1CCOC1,CO,O=C(C(C#N)=C(C#N)C1=O)C(Cl)=C1Cl,O=[Mn]=O,CC([O-])=O.[Na+],10.1002_adsc.201300919,,,10.1002_adsc.201300919,,20,25,25,,,,,,,,,0.04,S,,0.8,,,0.73,1.6,,,0.04,,,,0.4,,6,,False,,31,,0,,,0.8,,,,,,,4,0.9,,,,1,,,4
31,[H]C(CC/C=C/C1=CC=CO1)=O,C[N+]([O-])=O,[H]C(C[C@H](C[N+]([O-])=O)/C=C/C1=CC=CO1)=O,,C[Si](OC(C1=CC=CC=C1)(C2=CC=CC=C2)[C@H]3NCCC3)(C)C,,C1CCOC1,CO,O=C(C(C#N)=C(C#N)C1=O)C(Cl)=C1Cl,O=[Mn]=O,CC([O-])=O.[Na+],10.1002_adsc.201300919,,,10.1002_adsc.201300919,,20,25,25,,,,,,,,,0.04,S,,0.8,,,0.62,1.6,,,0.04,,,,0.4,,6,,False,,32,,0,,,0.8,,,,,,,8,0.87,,,,1,,,4
