,Reactant SMILES,Reactant SMILES_2,Product SMILES,Product SMILES_2,Catalyst SMILES,Ligand SMILES,Solvent SMILES,Solvent SMILES_2,Additive SMILES,Additive SMILES_2,Additive SMILES_s2,Ref.(DOI),LED step 2,Number of Coordination Atoms 1,pdf name (don't include '.pdf'),L/M 1,S/C 1,Reaction Temperature/C step 2,Reaction Temperature/C,Ligand Name 2,Yield 3,dr 3,Central Metal of Catalyst 2,dr 1,Ligand 2 Type,Product Name 3,Additive 2 step 2,Ammount of additive 1,Product 1 R or S,ee 3,Ammount of additive 2,(Pre)Catalyst Name 2,"Molecular Sieve(3A, 4A, 5A)",Yield 1,Solvent 1 ammount(mL),Charge of Ligand 1,Charge of Ligand 2,Ammount of additive 1 step 2,Central Metal of Catalyst 1,Ligand 1 Type,Pre catalyst 2(True or False),Ammount of reactant 1(mmol),Ammount of Molecular Sieve(mg),Reaction Time/h,LED,Pre catalyst 1(True or False),dr 2,Reaction ID,Yield 2,Valence of Central Metal 1,"Other information(use ""-"" to split, eg. 'property1-property2')",Product 2 R or S,Solvent 2 ammount(mL),Type of Coordination Atoms 1,L/M 2,Pressure/atm,Number of Coordination Atoms 2,Valence of Central Metal 2,Type of Coordination Atoms 2,Reaction Time/h step 2,ee 1,S/C 2,Ammount of additive 2 step 2,ee 2,Reaction Type,Product 3 R or S,Solvent Ratio,Ammount of reactant 2(mmol)
39,[H]C(N(C(C)C)C(C)C)=O,CCCCC#CC1=CC=CC=C1,C[C@H](CC(C1=CC=CC=C1)=C2CCCC)N(C(C)C)C2=O,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1,20,,80,,,,,,,,,0.08,R,,,,,0.59,0.5,0,,,Ni,,,0.2,,2,,True,,40,,0,,,,P,,,,,,,0.93,,,,1,,,0.4
40,[H]C(N(C(C)C)C(C)C)=O,CC(C#CC)(C)C,C[C@H](CC(C)=C1C(C)(C)C)N(C(C)C)C1=O,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1,20,,80,,,,,,,,,0.08,R,,,,,0.54,0.5,0,,,Ni,,,0.2,,2,,True,,41,,0,,,,P,,,,,,,0.89,,,,1,,,0.4
41,[H]C(N(C(C)C)C(C)C)=O,CCCC#CCCC,O=C1N(C(C)C)[C@H](C)CC(CCC)=C1CCC,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1,20,,80,,,,,,,,,0.08,R,,,,,0.9,0.5,0,,,Ni,,,0.2,,2,,True,,42,,0,,,,P,,,,,,,0.91,,,,1,,,0.4
42,CC(C)N(C(C)(C)C)C=O,CCCC#CCCC,O=C1N(C(C)(C)C)[C@H](C)CC(CCC)=C1CCC,O=C1C(CCC)=C(CCC)CC(C(C)(C)C)N1C(C)C,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1,20,,80,,,,,,,,,0.08,R,,,,,0.46,0.5,0,,,Ni,,,0.2,,2,,True,,43,0.47,0,,,,P,,,,,,,0.9,,,,1,,,0.4
43,CC(C)N(C1[C@@H]2C[C@H]3C[C@H](C[C@@H]1C3)C2)C=O,CCCC#CCCC,O=C1N(C2[C@@H]3C[C@H]4C[C@H](C[C@@H]2C4)C3)[C@H](C)CC(CCC)=C1CCC,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1,20,,80,,,,,,,,,0.08,R,,,,,0.65,0.5,0,,,Ni,,,0.2,,2,,True,,44,,0,,,,P,,,,,,,0.82,,,,1,,,0.4
44,CC(C)N(C1CCC(C)(C)CC1)C=O,CCCC#CCCC,O=C1N(C2CCC(C)(C)CC2)[C@H](C)CC(CCC)=C1CCC,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1,20,,80,,,,,,,,,0.08,R,,,,,0.56,0.5,0,,,Ni,,,0.2,,2,,True,,45,,0,,,,P,,,,,,,0.92,,,,1,,,0.4
45,CC(C)N(C1COC(C)(C)OC1)C=O,CCCC#CCCC,O=C1N(C2COC(C)(C)OC2)[C@H](C)CC(CCC)=C1CCC,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1,20,,80,,,,,,,,,0.08,R,,,,,0.75,0.5,0,,,Ni,,,0.2,,2,,True,,46,,0,,,,P,,,,,,,0.92,,,,1,,,0.4
46,CC(C)N(CC1=C(C)C=C(C)C=C1C)C=O,CCCC#CCCC,O=C1N(CC2=C(C)C=C(C)C=C2C)[C@H](C)CC(CCC)=C1CCC,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1,20,,80,,,,,,,,,0.08,R,,,,,0.46,0.5,0,,,Ni,,,0.2,,2,,True,,47,,0,,,,P,,,,,,,0.74,,,,1,,,0.4
47,CC(C)N(C(C1=CC=CC=C1)C2=CC=CC=C2)C=O,CCCC#CCCC,O=C1N(C(C2=CC=CC=C2)C3=CC=CC=C3)[C@H](C)CC(CCC)=C1CCC,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1,20,,80,,,,,,,,,0.08,R,,,,,0.45,0.5,0,,,Ni,,,0.2,,2,,True,,48,,0,,,,P,,,,,,,0.93,,,,1,,,0.4
48,CC(C)N(C(CC1=CC=CC=C1)CC2=CC=CC=C2)C=O,CCCC#CCCC,O=C1N(C(CC2=CC=CC=C2)CC3=CC=CC=C3)[C@H](C)CC(CCC)=C1CCC,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1,20,,80,,,,,,,,,0.08,R,,,,,0.55,0.5,0,,,Ni,,,0.2,,2,,True,,49,,0,,,,P,,,,,,,0.9,,,,1,,,0.4
49,CC(CCCC1(C)C)(C)N1C=O,CCCC#CCCC,O=C1N2[C@](CCCC2(C)C)(C)CC(CCC)=C1CCC,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],CC1(C)O[C@@H]2[C@@H](C(C3=CC(C)=CC(C)=C3)(C4=CC(C)=CC(C)=C4)OP(OC2(C5=CC(C)=CC(C)=C5)C6=CC(C)=CC(C)=C6)=O)O1,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1,20,,80,,,,,,,,,0.08,S,,,,,0.4,0.5,0,,,Ni,,,0.2,,2,,True,,50,,0,,,,P,,,,,,,0.74,,,,1,,,0.4
50,CC(COCC1)(C)N1C=O,CCCC#CCCC,O=C1N2[C@](COCC2)(C)CC(CCC)=C1CCC,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1,20,,80,,,,,,,,,0.08,R,,,,,0.42,0.5,0,,,Ni,,,0.2,,2,,True,,51,,0,,,,P,,,,,,,0.7,,,,1,,,0.4
51,O=CN(C1CCCCC1)C2CCCCC2,CCCC#CCCC,O=C1N(C2CCCCC2)[C@H](CCCC3)[C@H]3C(CCC)=C1CCC,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],CC1(C)O[C@@H]2[C@@H](C(C3=CC=CC=C3C)(C4=CC=CC=C4C)OP(OC2(C5=C(C)C=CC=C5)C6=CC=CC=C6C)=O)O1,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1,20,,80,,,,,,,,,0.08,R,,,,,0.9,0.5,0,,,Ni,,,0.2,,2,,True,,52,,0,,,,P,,,,,,,0.85,,,,1,,,0.4
52,O=CN(C1CCCCCC1)C2CCCCCC2,CCCC#CCCC,O=C1N(C2CCCCCC2)[C@H](CCCCC3)[C@H]3C(CCC)=C1CCC,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],CC1(C)O[C@@H]2[C@@H](C(C3=CC=CC=C3C)(C4=CC=CC=C4C)OP(OC2(C5=C(C)C=CC=C5)C6=CC=CC=C6C)=O)O1,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1,20,,80,,,,,,,,,0.08,R,,,,,0.95,0.5,0,,,Ni,,,0.2,,2,,True,,53,,0,,,,P,,,,,,,0.85,,,,1,,,0.4
53,O=CN(C(C)C)C1=CC=CC=C1,CCCC#CCCC,O=C(/C(CCC)=C/CCC)N(C(C)C)C1=CC=CC=C1,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1,20,,80,,,,,,,,,0.08,,,,,,0.9,0.5,0,,,Ni,,,0.2,,2,,True,,54,,0,,,,P,,,,,,,,,,,1,,,0.4
54,O=CN(C1=C(C(C)C)C=CC=C1C(C)C)C(C)C,CCCC#CCCC,O=C1N(C2=C(C(C)C)C=CC=C2C(C)C)[C@H](C)CC(CCC)=C1CCC,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1,20,,80,,,,,,,,,0.08,R,,,,,0.25,0.5,0,,,Ni,,,0.2,,2,,True,,55,,0,,,,P,,,,,,,0.7,,,,1,,,0.4
55,O=CN(C1=C(F)C=CC=C1F)C(C)C,CCCC#CCCC,O=C1N(C2=C(F)C=CC=C2F)[C@H](C)CC(CCC)=C1CCC,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1,20,,80,,,,,,,,,0.08,R,,,,,0.4,0.5,0,,,Ni,,,0.2,,2,,True,,56,,0,,,,P,,,,,,,0.47,,,,1,,,0.4
56,O=CN(CC1=CC=CC=C1)C(C)C,CCCC#CCCC,O=C1N(CC2=CC=CC=C2)[C@H](C)CC(CCC)=C1CCC,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1,20,,80,,,,,,,,,0.08,R,,,,,0.18,0.5,0,,,Ni,,,0.2,,2,,True,,57,,0,,,,P,,,,,,,0.73,,,,1,,,0.4
57,O=CN(C(C)(C)CC)CCC1=CC=CC=C1,CCCC#CCCC,O=C1N(C(C)(C)CC)C[C@H](C2=CC=CC=C2)C(CCC)=C1CCC,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1,20,,80,,,,,,,,,0.08,R,,,,,0.23,0.5,0,,,Ni,,,0.2,,2,,True,,58,,0,,,,P,,,,,,,0.27,,,,1,,,0.4
58,O=CN(C(C)(C)CC(C)(C)C)CCC1=CC=CC=C1,CCCC#CCCC,O=C1N(C(C)(C)CC(C)(C)C)C[C@H](C2=CC=CC=C2)C(CCC)=C1CCC,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1,20,,80,,,,,,,,,0.08,R,,,,,0.2,0.5,0,,,Ni,,,0.2,,2,,True,,59,,0,,,,P,,,,,,,0.33,,,,1,,,0.4
59,O=CN(C(C)(C)CC(C)(C)C)CCCC1=CC=CC=C1,CCCC#CCCC,O=C1N(C(C)(C)CC(C)(C)C)C[C@H](CC2=CC=CC=C2)C(CCC)=C1CCC,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1,20,,80,,,,,,,,,0.08,R,,,,,0.17,0.5,0,,,Ni,,,0.2,,2,,True,,60,,0,,,,P,,,,,,,0.05,,,,1,,,0.4
60,O=CN(C1CCC1)C2CCC2,CCCC#CCCC,O=C1N(C2CCC2)[C@H](CC3)[C@H]3C(CCC)=C1CCC,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1,20,,80,,,,,,,,,0.08,R,,,,,0.72,0.5,0,,,Ni,,,0.2,,2,,True,,61,,0,,,,P,,,,,,,0.35,,,,1,,,0.4
61,CC(C)N(C(C)C1=CC=CC=C1)C=O,CCCC#CCCC,O=C1C(CCC)=C(CCC)C[C@@H](C)N1[C@H](C)C2=CC=CC=C2,O=C1C(CCC)=C(CCC)C[C@H](C)N1[C@H](C)C2=CC=CC=C2,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1,20,,80,,0.85,,,,,"1-isopropyl-6-phenyl-3,4-dipropyl-5,6-dihydropyridin-2(1H)-one",,0.08,R,0.14,,,,0.07,0.5,0,,,Ni,,,0.2,,2,,True,,62,0.07,0,,S,,P,,,,,,,0.94,,,0.89,4,,,0.4
62,O=CN(C1CCCC1)C2CCCC2,CCCC#CCCC,O=C1N(C2CCCC2)C(CCC3)C3C(CCC)=C1CCC,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1,20,,80,,,,,,,,,0.08,,,,,,0.76,0.5,0,,,Ni,,,0.2,,2,,True,,63,,0,,,,P,,,,,,,0.54,,,,1,,,0.4
63,CC(C)N(C([H])=O)CC1=CC=CC=N1,CCCC#CCCC,,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1,20,,80,,,,,,,,,0.08,,,,,,,0.5,0,,,Ni,,,0.2,,2,,True,,64,,0,,,,P,,,,,,,,,,,1,,,0.4
64,CC(C)N(C([H])=O)CC1=C(P(C2=CC=CC=C2)C3=CC=CC=C3)C=CC=C1,CCCC#CCCC,,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1,20,,80,,,,,,,,,0.08,,,,,,,0.5,0,,,Ni,,,0.2,,2,,True,,65,,0,,,,P,,,,,,,,,,,1,,,0.4
65,CC(C)N(C([H])=O)C(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,CCCC#CCCC,,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1,20,,80,,,,,,,,,0.08,,,,,,,0.5,0,,,Ni,,,0.2,,2,,True,,66,,0,,,,P,,,,,,,,,,,1,,,0.4
66,[H]C(N(C(C)C)C(C)C)=O,CCCC#CCCC,O=C1N(C(C)C)[C@H](C)CC(CCC)=C1CCC,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,C[Al](C)Cl,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1,20,,100,,,,,,,,,0.08,R,,,,,0.0,0.5,0,,,Ni,,,0.2,,12,,True,,67,,0,,,,P,,,,,,,,,,,1,,,0.4
67,[H]C(N(C(C)C)C(C)C)=O,CCCC#CCCC,O=C1N(C(C)C)[C@H](C)CC(CCC)=C1CCC,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,C[Al](C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1,20,,100,,,,,,,,,0.08,R,,,,,0.36,0.5,0,,,Ni,,,0.2,,12,,True,,68,,0,,,,P,,,,,,,0.87,,,,1,,,0.4
68,[H]C(N(C(C)C)C(C)C)=O,CCCC#CCCC,O=C1N(C(C)C)[C@H](C)CC(CCC)=C1CCC,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC[Al](CC)CC,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1,20,,100,,,,,,,,,0.08,R,,,,,0.64,0.5,0,,,Ni,,,0.2,,12,,True,,69,,0,,,,P,,,,,,,0.9,,,,1,,,0.4
69,[H]C(N(C(C)C)C(C)C)=O,CCCC#CCCC,O=C1N(C(C)C)[C@H](C)CC(CCC)=C1CCC,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1,20,,100,,,,,,,,,0.08,R,,,,,0.92,0.5,0,,,Ni,,,0.2,,12,,True,,70,,0,,,,P,,,,,,,0.9,,,,1,,,0.4
70,[H]C(N(C(C)C)C(C)C)=O,CCCC#CCCC,O=C1N(C(C)C)[C@H](C)CC(CCC)=C1CCC,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,C1(N/C=C/C=N/C2=CC=CC=C2)=CC=CC=C1.Cl,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1,20,,100,,,,,,,,,0.08,R,,,,,0.0,0.5,0,,,Ni,,,0.2,,12,,True,,71,,0,,,,P,,,,,,,,,,,1,,,0.4
71,[H]C(N(C(C)C)C(C)C)=O,CCCC#CCCC,O=C1N(C(C)C)[C@H](C)CC(CCC)=C1CCC,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1,20,,60,,,,,,,,,0.08,R,,,,,0.34,0.5,0,,,Ni,,,0.2,,12,,True,,72,,0,,,,P,,,,,,,0.93,,,,1,,,0.4
72,[H]C(N(C(C)C)C(C)C)=O,CCCC#CCCC,O=C1N(C(C)C)[C@H](C)CC(CCC)=C1CCC,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1,20,,70,,,,,,,,,0.08,R,,,,,0.64,0.5,0,,,Ni,,,0.2,,12,,True,,73,,0,,,,P,,,,,,,0.92,,,,1,,,0.4
73,[H]C(N(C(C)C)C(C)C)=O,CCCC#CCCC,O=C1N(C(C)C)[C@H](C)CC(CCC)=C1CCC,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1,20,,80,,,,,,,,,0.08,R,,,,,0.92,0.5,0,,,Ni,,,0.2,,12,,True,,74,,0,,,,P,,,,,,,0.91,,,,1,,,0.4
74,[H]C(N(C(C)C)C(C)C)=O,CCCC#CCCC,O=C1N(C(C)C)[C@H](C)CC(CCC)=C1CCC,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1,20,,90,,,,,,,,,0.08,R,,,,,0.91,0.5,0,,,Ni,,,0.2,,12,,True,,75,,0,,,,P,,,,,,,0.9,,,,1,,,0.4
75,[H]C(N(C(C)C)C(C)C)=O,CCCC#CCCC,O=C1N(C(C)C)[C@H](C)CC(CCC)=C1CCC,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1,20,,100,,,,,,,,,0.08,R,,,,,0.92,0.5,0,,,Ni,,,0.2,,12,,True,,76,,0,,,,P,,,,,,,0.9,,,,1,,,0.4
76,[H]C(N(C(C)C)C(C)C)=O,CCCC#CCCC,O=C1N(C(C)C)[C@H](C)CC(CCC)=C1CCC,,C1=C\CC/C=C\CC/1.C2=C\CC/C=C\CC/2.[Ni],O=P1N(CC(C)(C)C)C(C=CC2=C3CCCC2)=[C@]3[C@@]4=C(CCCC5)C5=CC=C4N1CC(C)(C)C,CC1=CC=CC=C1,,CC(C[Al](CC(C)C)CC(C)C)C,,,10.1002_ange.202209625,,1,10.1002_ange.202209625,1,20,,110,,,,,,,,,0.08,R,,,,,0.92,0.5,0,,,Ni,,,0.2,,12,,True,,77,,0,,,,P,,,,,,,0.88,,,,1,,,0.4
