,Reactant SMILES,Reactant SMILES_2,Product SMILES,Product SMILES_2,Catalyst SMILES,Ligand SMILES,Solvent SMILES,Solvent SMILES_2,Additive SMILES,Additive SMILES_2,Additive SMILES_s2,Ref.(DOI),LED step 2,Number of Coordination Atoms 1,pdf name (don't include '.pdf'),L/M 1,S/C 1,Reaction Temperature/C step 2,Reaction Temperature/C,Ligand Name 2,Yield 3,dr 3,Central Metal of Catalyst 2,dr 1,Ligand 2 Type,Product Name 3,Additive 2 step 2,Ammount of additive 1,Product 1 R or S,ee 3,Ammount of additive 2,(Pre)Catalyst Name 2,"Molecular Sieve(3A, 4A, 5A)",Yield 1,Solvent 1 ammount(mL),Charge of Ligand 1,Charge of Ligand 2,Ammount of additive 1 step 2,Central Metal of Catalyst 1,Ligand 1 Type,Pre catalyst 2(True or False),Ammount of reactant 1(mmol),Ammount of Molecular Sieve(mg),Reaction Time/h,LED,Pre catalyst 1(True or False),dr 2,Reaction ID,Yield 2,Valence of Central Metal 1,"Other information(use ""-"" to split, eg. 'property1-property2')",Product 2 R or S,Solvent 2 ammount(mL),Type of Coordination Atoms 1,L/M 2,Pressure/atm,Number of Coordination Atoms 2,Valence of Central Metal 2,Type of Coordination Atoms 2,Reaction Time/h step 2,ee 1,S/C 2,Ammount of additive 2 step 2,ee 2,Reaction Type,Product 3 R or S,Solvent Ratio,Ammount of reactant 2(mmol)
10,IC1=CC=CC=C1OCC(C2=CC=CC=C2)=C,C[Si](C)(C)[Si](C)(C)C,C[Si](C(C=CC=C1)=C1[C@@]2(C[Si](C)(C)C)C(C=CC=C3)=C3OC2)(C)C,,CC([O-])=O.CC([O-])=O.[Pd+2],CC(OC(N1[C@H](C(O)=O)CCC1)=O)(C)C,CC#N,,[O-]P([O-])([O-])=O.[K+].[K+].[K+].[K+].[K+].[K+],,,10.1002_ajoc.202100502,,2,10.1002_ajoc.202100502,2,10,,70,,,,,,,,,0.5,S,,,,,0.96,2,0,,,Pd,,,0.2,,12,,True,,11.0,,2,,,,"N,O",,,,,,,0.11,,,,,,,1.6
11,IC1=CC=CC=C1OCC(C2=CC=CC=C2)=C,C[Si](C)(C)[Si](C)(C)C,C[Si](C(C=CC=C1)=C1[C@@]2(C[Si](C)(C)C)C(C=CC=C3)=C3OC2)(C)C,,[O-]C(C(F)(F)F)=O.[O-]C(C(F)(F)F)=O.[Pd+2],CC1=CC(C2(C3=CC(C)=CC(C)=C3)[C@H](OC(CC)(CC)O4)[C@@H]4C(C5=CC(C)=CC(C)=C5)(C6=CC(C)=CC(C)=C6)OP(N(CC7=CC=CC=C7)CC)O2)=CC(C)=C1,CC#N,,[O-]P([O-])([O-])=O.[K+].[K+].[K+].[K+].[K+].[K+],,,10.1002_ajoc.202100502,,1,10.1002_ajoc.202100502,2,10,,70,,,,,,,,,0.5,S,,,,,0.97,2,0,,,Pd,,,0.2,,12,,True,,12.0,,2,,,,P,,,,,,,0.0,,,,1.0,,,1.6
12,IC1=CC=CC=C1OCC(C2=CC=CC=C2)=C,C[Si](C)(C)[Si](C)(C)C,C[Si](C(C=CC=C1)=C1[C@@]2(C[Si](C)(C)C)C(C=CC=C3)=C3OC2)(C)C,,Cl[Pd]Cl,CC1=CC(C2(C3=CC(C)=CC(C)=C3)[C@H](OC(CC)(CC)O4)[C@@H]4C(C5=CC(C)=CC(C)=C5)(C6=CC(C)=CC(C)=C6)OP(N(CC7=CC=CC=C7)CC)O2)=CC(C)=C1,CC#N,,[O-]P([O-])([O-])=O.[K+].[K+].[K+].[K+].[K+].[K+],,,10.1002_ajoc.202100502,,1,10.1002_ajoc.202100502,2,10,,70,,,,,,,,,0.5,S,,,,,0.91,2,0,,,Pd,,,0.2,,12,,True,,13.0,,2,,,,P,,,,,,,0.0,,,,,,,1.6
13,IC1=CC=CC=C1OCC(C2=CC=CC=C2)=C,C[Si](C)(C)[Si](C)(C)C,C[Si](C(C=CC=C1)=C1[C@@]2(C[Si](C)(C)C)C(C=CC=C3)=C3OC2)(C)C,,Cl[Pd]1(Cl)P(C(C)(C)C)(C(C)(C)C)C2=CC=CC2[Fe][C@@H]3C=CC=C3P(C(C)(C)C)1C(C)(C)C,CC1=CC(C2(C3=CC(C)=CC(C)=C3)[C@H](OC(CC)(CC)O4)[C@@H]4C(C5=CC(C)=CC(C)=C5)(C6=CC(C)=CC(C)=C6)OP(N(CC7=CC=CC=C7)CC)O2)=CC(C)=C1,CC#N,,[O-]P([O-])([O-])=O.[K+].[K+].[K+].[K+].[K+].[K+],,,10.1002_ajoc.202100502,,1,10.1002_ajoc.202100502,2,10,,70,,,,,,,,,0.5,S,,,,,0.65,2,0,,,Pd,,,0.2,,12,,True,,14.0,,2,,,,P,,,,,,,0.57,,,,,,,1.6
14,IC1=CC=CC=C1OCC(C2=CC=CC=C2)=C,C[Si](C)(C)[Si](C)(C)C,C[Si](C(C=CC=C1)=C1[C@@]2(C[Si](C)(C)C)C(C=CC=C3)=C3OC2)(C)C,,Cl[Pd]1(Cl)P(C(C)(C)C)(C(C)(C)C)C2=CC=CC2[Fe][C@@H]3C=CC=C3P(C(C)(C)C)1C(C)(C)C,CC1=CC(C2(C3=CC(C)=CC(C)=C3)[C@H](OC(CC)(CC)O4)[C@@H]4C(C5=CC(C)=CC(C)=C5)(C6=CC(C)=CC(C)=C6)OP(N(CC7=CC=CC=C7)CC)O2)=CC(C)=C1,CC#N,,[O-]C([O-])=O.[Na+].[Na+],,,10.1002_ajoc.202100502,,1,10.1002_ajoc.202100502,2,10,,70,,,,,,,,,0.5,S,,,,,0.18,2,0,,,Pd,,,0.2,,12,,True,,15.0,,2,,,,P,,,,,,,0.34,,,,,,,1.6
15,IC1=CC=CC=C1OCC(C2=CC=CC=C2)=C,C[Si](C)(C)[Si](C)(C)C,C[Si](C(C=CC=C1)=C1[C@@]2(C[Si](C)(C)C)C(C=CC=C3)=C3OC2)(C)C,,Cl[Pd]1(Cl)P(C(C)(C)C)(C(C)(C)C)C2=CC=CC2[Fe][C@@H]3C=CC=C3P(C(C)(C)C)1C(C)(C)C,CC1=CC(C2(C3=CC(C)=CC(C)=C3)[C@H](OC(CC)(CC)O4)[C@@H]4C(C5=CC(C)=CC(C)=C5)(C6=CC(C)=CC(C)=C6)OP(N(CC7=CC=CC=C7)CC)O2)=CC(C)=C1,CC#N,,[O-]C([O-])=O.[K+].[K+],,,10.1002_ajoc.202100502,,1,10.1002_ajoc.202100502,2,10,,70,,,,,,,,,0.5,S,,,,,0.25,2,0,,,Pd,,,0.2,,12,,True,,16.0,,2,,,,P,,,,,,,0.25,,,,,,,1.6
16,IC1=CC=CC=C1OCC(C2=CC=CC=C2)=C,C[Si](C)(C)[Si](C)(C)C,C[Si](C(C=CC=C1)=C1[C@@]2(C[Si](C)(C)C)C(C=CC=C3)=C3OC2)(C)C,,Cl[Pd]1(Cl)P(C(C)(C)C)(C(C)(C)C)C2=CC=CC2[Fe][C@@H]3C=CC=C3P(C(C)(C)C)1C(C)(C)C,CC1=CC(C2(C3=CC(C)=CC(C)=C3)[C@H](OC(CC)(CC)O4)[C@@H]4C(C5=CC(C)=CC(C)=C5)(C6=CC(C)=CC(C)=C6)OP(N(CC7=CC=CC=C7)CC)O2)=CC(C)=C1,CC#N,,[O-]C([O-])=O.[Cs+].[Cs+],,,10.1002_ajoc.202100502,,1,10.1002_ajoc.202100502,2,10,,70,,,,,,,,,0.5,S,,,,,0.08,2,0,,,Pd,,,0.2,,12,,True,,17.0,,2,,,,P,,,,,,,0.07,,,,,,,1.6
17,IC1=CC=CC=C1OCC(C2=CC=CC=C2)=C,C[Si](C)(C)[Si](C)(C)C,C[Si](C(C=CC=C1)=C1[C@@]2(C[Si](C)(C)C)C(C=CC=C3)=C3OC2)(C)C,,Cl[Pd]1(Cl)P(C(C)(C)C)(C(C)(C)C)C2=CC=CC2[Fe][C@@H]3C=CC=C3P(C(C)(C)C)1C(C)(C)C,CC1=CC(C2(C3=CC(C)=CC(C)=C3)[C@H](OC(CC)(CC)O4)[C@@H]4C(C5=CC(C)=CC(C)=C5)(C6=CC(C)=CC(C)=C6)OP(N(CC7=CC=CC=C7)CC)O2)=CC(C)=C1,CC#N,,[Cs+].[F-],,,10.1002_ajoc.202100502,,1,10.1002_ajoc.202100502,2,10,,70,,,,,,,,,0.5,S,,,,,0.29,2,0,,,Pd,,,0.2,,12,,True,,18.0,,2,,,,P,,,,,,,0.25,,,,,,,1.6
18,IC1=CC=CC=C1OCC(C2=CC=CC=C2)=C,C[Si](C)(C)[Si](C)(C)C,C[Si](C(C=CC=C1)=C1[C@@]2(C[Si](C)(C)C)C(C=CC=C3)=C3OC2)(C)C,,Cl[Pd]1(Cl)P(C(C)(C)C)(C(C)(C)C)C2=CC=CC2[Fe][C@@H]3C=CC=C3P(C(C)(C)C)1C(C)(C)C,CC1=CC(C2(C3=CC(C)=CC(C)=C3)[C@H](OC(CC)(CC)O4)[C@@H]4C(C5=CC(C)=CC(C)=C5)(C6=CC(C)=CC(C)=C6)OP(N(CC7=CC=CC=C7)CC)O2)=CC(C)=C1,CC#N,,N=C(N(C)C)N(C)C,,,10.1002_ajoc.202100502,,1,10.1002_ajoc.202100502,2,10,,70,,,,,,,,,0.5,S,,,,,0.72,2,0,,,Pd,,,0.2,,12,,True,,19.0,,2,,,,P,,,,,,,0.0,,,,,,,1.6
19,IC1=CC=CC=C1OCC(C2=CC=CC=C2)=C,C[Si](C)(C)[Si](C)(C)C,C[Si](C(C=CC=C1)=C1[C@@]2(C[Si](C)(C)C)C(C=CC=C3)=C3OC2)(C)C,,Cl[Pd]1(Cl)P(C(C)(C)C)(C(C)(C)C)C2=CC=CC2[Fe][C@@H]3C=CC=C3P(C(C)(C)C)1C(C)(C)C,CC1=CC(C2(C3=CC(C)=CC(C)=C3)[C@H](OC(CC)(CC)O4)[C@@H]4C(C5=CC(C)=CC(C)=C5)(C6=CC(C)=CC(C)=C6)OP(N(CC7=CC=CC=C7)CC)O2)=CC(C)=C1,CC#N,,C12=NCCCN1CCCCC2,,,10.1002_ajoc.202100502,,1,10.1002_ajoc.202100502,2,10,,70,,,,,,,,,0.5,S,,,,,0.62,2,0,,,Pd,,,0.2,,12,,True,,20.0,,2,,,,P,,,,,,,0.0,,,,,,,1.6
20,IC1=CC=CC=C1OCC(C2=CC=CC=C2)=C,C[Si](C)(C)[Si](C)(C)C,C[Si](C(C=CC=C1)=C1[C@@]2(C[Si](C)(C)C)C(C=CC=C3)=C3OC2)(C)C,,Cl[Pd]1(Cl)P(C(C)(C)C)(C(C)(C)C)C2=CC=CC2[Fe][C@@H]3C=CC=C3P(C(C)(C)C)1C(C)(C)C,CC1=CC(C2(C3=CC(C)=CC(C)=C3)[C@H](OC(CC)(CC)O4)[C@@H]4C(C5=CC(C)=CC(C)=C5)(C6=CC(C)=CC(C)=C6)OP(N(CC7=CC=CC=C7)CC)O2)=CC(C)=C1,CC#N,,N1(CC2)CCN2CC1,,,10.1002_ajoc.202100502,,1,10.1002_ajoc.202100502,2,10,,70,,,,,,,,,0.5,S,,,,,0.26,2,0,,,Pd,,,0.2,,12,,True,,21.0,,2,,,,P,,,,,,,0.0,,,,,,,1.6
21,IC1=CC=CC=C1OCC(C2=CC=CC=C2)=C,C[Si](C)(C)[Si](C)(C)C,C[Si](C(C=CC=C1)=C1[C@@]2(C[Si](C)(C)C)C(C=CC=C3)=C3OC2)(C)C,,Cl[Pd]1(Cl)P(C(C)(C)C)(C(C)(C)C)C2=CC=CC2[Fe][C@@H]3C=CC=C3P(C(C)(C)C)1C(C)(C)C,CC1=CC(C2(C3=CC(C)=CC(C)=C3)[C@H](OC(CC)(CC)O4)[C@@H]4C(C5=CC(C)=CC(C)=C5)(C6=CC(C)=CC(C)=C6)OP(N(CC7=CC=CC=C7)CC)O2)=CC(C)=C1,O=CN(C)C,,[O-]P([O-])([O-])=O.[K+].[K+].[K+].[K+].[K+].[K+],,,10.1002_ajoc.202100502,,1,10.1002_ajoc.202100502,2,10,,70,,,,,,,,,0.5,S,,,,,0.99,2,0,,,Pd,,,0.2,,12,,True,,22.0,,2,,,,P,,,,,,,0.03,,,,,,,1.6
22,IC1=CC=CC=C1OCC(C2=CC=CC=C2)=C,C[Si](C)(C)[Si](C)(C)C,C[Si](C(C=CC=C1)=C1[C@@]2(C[Si](C)(C)C)C(C=CC=C3)=C3OC2)(C)C,,Cl[Pd]1(Cl)P(C(C)(C)C)(C(C)(C)C)C2=CC=CC2[Fe][C@@H]3C=CC=C3P(C(C)(C)C)1C(C)(C)C,CC1=CC(C2(C3=CC(C)=CC(C)=C3)[C@H](OC(CC)(CC)O4)[C@@H]4C(C5=CC(C)=CC(C)=C5)(C6=CC(C)=CC(C)=C6)OP(N(CC7=CC=CC=C7)CC)O2)=CC(C)=C1,CN(C)C1=CC=CC=C1,,[O-]P([O-])([O-])=O.[K+].[K+].[K+].[K+].[K+].[K+],,,10.1002_ajoc.202100502,,1,10.1002_ajoc.202100502,2,10,,70,,,,,,,,,0.5,S,,,,,0.99,2,0,,,Pd,,,0.2,,12,,True,,23.0,,2,,,,P,,,,,,,0.04,,,,,,,1.6
23,IC1=CC=CC=C1OCC(C2=CC=CC=C2)=C,C[Si](C)(C)[Si](C)(C)C,C[Si](C(C=CC=C1)=C1[C@@]2(C[Si](C)(C)C)C(C=CC=C3)=C3OC2)(C)C,,Cl[Pd]1(Cl)P(C(C)(C)C)(C(C)(C)C)C2=CC=CC2[Fe][C@@H]3C=CC=C3P(C(C)(C)C)1C(C)(C)C,CC1=CC(C2(C3=CC(C)=CC(C)=C3)[C@H](OC(CC)(CC)O4)[C@@H]4C(C5=CC(C)=CC(C)=C5)(C6=CC(C)=CC(C)=C6)OP(N(CC7=CC=CC=C7)CC)O2)=CC(C)=C1,C1CCOC1,,[O-]P([O-])([O-])=O.[K+].[K+].[K+].[K+].[K+].[K+],,,10.1002_ajoc.202100502,,1,10.1002_ajoc.202100502,2,10,,70,,,,,,,,,0.5,S,,,,,0.62,2,0,,,Pd,,,0.2,,12,,True,,24.0,,2,,,,P,,,,,,,0.11,,,,,,,1.6
24,IC1=CC=CC=C1OCC(C2=CC=CC=C2)=C,C[Si](C)(C)[Si](C)(C)C,C[Si](C(C=CC=C1)=C1[C@@]2(C[Si](C)(C)C)C(C=CC=C3)=C3OC2)(C)C,,Cl[Pd]1(Cl)P(C(C)(C)C)(C(C)(C)C)C2=CC=CC2[Fe][C@@H]3C=CC=C3P(C(C)(C)C)1C(C)(C)C,CC1=CC(C2(C3=CC(C)=CC(C)=C3)[C@H](OC(CC)(CC)O4)[C@@H]4C(C5=CC(C)=CC(C)=C5)(C6=CC(C)=CC(C)=C6)OP(N(CC7=CC=CC=C7)CC)O2)=CC(C)=C1,O=P(N(C)C)(N(C)C)N(C)C,,[O-]P([O-])([O-])=O.[K+].[K+].[K+].[K+].[K+].[K+],,,10.1002_ajoc.202100502,,1,10.1002_ajoc.202100502,2,10,,70,,,,,,,,,0.5,S,,,,,0.38,2,0,,,Pd,,,0.2,,12,,True,,25.0,,2,,,,P,,,,,,,0.16,,,,,,,1.6
25,IC1=CC=CC=C1OCC(C2=CC=CC=C2)=C,C[Si](C)(C)[Si](C)(C)C,C[Si](C(C=CC=C1)=C1[C@@]2(C[Si](C)(C)C)C(C=CC=C3)=C3OC2)(C)C,,Cl[Pd]1(Cl)P(C(C)(C)C)(C(C)(C)C)C2=CC=CC2[Fe][C@@H]3C=CC=C3P(C(C)(C)C)1C(C)(C)C,CC(O1)(C)O[C@@H]2[C@@H]1C(C3=CC=CC=C3)(C4=CC=CC=C4)OP(N5CCCCC5)OC2(C6=CC=CC=C6)C7=CC=CC=C7,CC#N,,[O-]P([O-])([O-])=O.[K+].[K+].[K+].[K+].[K+].[K+],,,10.1002_ajoc.202100502,,1,10.1002_ajoc.202100502,2,10,,70,,,,,,,,,0.5,S,,,,,0.68,2,0,,,Pd,,,0.2,,12,,True,,26.0,,2,,,,P,,,,,,,0.13,,,,1.0,,,1.6
26,IC1=CC=CC=C1OCC(C2=CC=CC=C2)=C,C[Si](C)(C)[Si](C)(C)C,C[Si](C(C=CC=C1)=C1[C@@]2(C[Si](C)(C)C)C(C=CC=C3)=C3OC2)(C)C,,Cl[Pd]1(Cl)P(C(C)(C)C)(C(C)(C)C)C2=CC=CC2[Fe][C@@H]3C=CC=C3P(C(C)(C)C)1C(C)(C)C,CC1=CC(C2(C3=CC(C)=CC(C)=C3)[C@H](OC(CC)(CC)O4)[C@@H]4C(C5=CC(C)=CC(C)=C5)(C6=CC(C)=CC(C)=C6)OP(N(CC7=CC=CC=C7)CC)O2)=CC(C)=C1,CC#N,,[O-]P([O-])([O-])=O.[K+].[K+].[K+].[K+].[K+].[K+],,,10.1002_ajoc.202100502,,1,10.1002_ajoc.202100502,2,10,,70,,,,,,,,,0.5,S,,,,,0.68,2,0,,,Pd,,,0.2,,12,,True,,27.0,,2,,,,P,,,,,,,0.45,,,,,,,1.6
27,IC1=CC=CC=C1OCC(C2=CC=CC=C2)=C,C[Si](C)(C)[Si](C)(C)C,C[Si](C(C=CC=C1)=C1[C@@]2(C[Si](C)(C)C)C(C=CC=C3)=C3OC2)(C)C,,Cl[Pd]1(Cl)P(C(C)(C)C)(C(C)(C)C)C2=CC=CC2[Fe][C@@H]3C=CC=C3P(C(C)(C)C)1C(C)(C)C,CC(O1)(C)O[C@@H]2[C@@H]1C(C3=CC=CC=C3)(C4=CC=CC=C4)OP(N(C)C)OC2(C5=CC=CC=C5)C6=CC=CC=C6,CC#N,,[O-]P([O-])([O-])=O.[K+].[K+].[K+].[K+].[K+].[K+],,,10.1002_ajoc.202100502,,1,10.1002_ajoc.202100502,2,10,,70,,,,,,,,,0.5,S,,,,,0.38,2,0,,,Pd,,,0.2,,12,,True,,28.0,,2,,,,P,,,,,,,0.0,,,,,,,1.6
