,Reactant SMILES,Reactant SMILES_2,Product SMILES,Product SMILES_2,Catalyst SMILES,Ligand SMILES,Solvent SMILES,Solvent SMILES_2,Additive SMILES,Additive SMILES_2,Additive SMILES_s2,Ref.(DOI),LED step 2,Number of Coordination Atoms 1,pdf name (don't include '.pdf'),L/M 1,S/C 1,Reaction Temperature/C step 2,Reaction Temperature/C,Ligand Name 2,Yield 3,dr 3,Central Metal of Catalyst 2,dr 1,Ligand 2 Type,Product Name 3,Additive 2 step 2,Ammount of additive 1,Product 1 R or S,ee 3,Ammount of additive 2,(Pre)Catalyst Name 2,"Molecular Sieve(3A, 4A, 5A)",Yield 1,Solvent 1 ammount(mL),Charge of Ligand 1,Charge of Ligand 2,Ammount of additive 1 step 2,Central Metal of Catalyst 1,Ligand 1 Type,Pre catalyst 2(True or False),Ammount of reactant 1(mmol),Ammount of Molecular Sieve(mg),Reaction Time/h,LED,Pre catalyst 1(True or False),dr 2,Reaction ID,Yield 2,Valence of Central Metal 1,"Other information(use ""-"" to split, eg. 'property1-property2')",Product 2 R or S,Solvent 2 ammount(mL),Type of Coordination Atoms 1,L/M 2,Pressure/atm,Number of Coordination Atoms 2,Valence of Central Metal 2,Type of Coordination Atoms 2,Reaction Time/h step 2,ee 1,S/C 2,Ammount of additive 2 step 2,ee 2,Reaction Type,Product 3 R or S,Solvent Ratio,Ammount of reactant 2(mmol)
10,CC(C1=CC=C(OC)C=C1)=O,C1(OCC=C2)=C2C=CC=C1,CC(C(C=CC(OC)=C1)=C1C(CC2)OC3=C2C=CC=C3)=O,,C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+].[Cl-].[Ir+].[Cl-],COC1=CC=CC=C1[P@@](C2=CC=CC=C2)CC[P@@](C3=CC=CC=C3OC)C4=CC=CC=C4,CC1=CC=CC=C1,,FC(C1=CC(C(F)(F)F)=CC([B-](C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C1)(F)F.[Na+],,,10.1002_adsc.201801664,,2.0,10.1002_adsc.201801664,1.2,20,,80,,,,,,,,,0.01,,,,,,0.0,0.2,0,,,Ir,,,0.1,,18,,True,,11,,1,,,,"P,P",,,,,,,,,,,4,,,0.15
11,CC(C1=CC=C(OC)C=C1)=O,C1(OCC=C2)=C2C=CC=C1,CC(C(C=CC(OC)=C1)=C1C(CC2)OC3=C2C=CC=C3)=O,,C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+].[Cl-].[Ir+].[Cl-],C[P@](C(C)(C)C)C1=NC2=CC=CC=C2N=C1[P@@](C(C)(C)C)C,CC1=CC=CC=C1,,FC(C1=CC(C(F)(F)F)=CC([B-](C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C1)(F)F.[Na+],,,10.1002_adsc.201801664,,2.0,10.1002_adsc.201801664,1.2,20,,80,,,,,,,,,0.01,,,,,,0.0,0.2,0,,,Ir,,,0.1,,18,,True,,12,,1,,,,"P,P",,,,,,,,,,,4,,,0.15
12,CC(C1=CC=C(OC)C=C1)=O,C1(OCC=C2)=C2C=CC=C1,CC(C(C=CC(OC)=C1)=C1C(CC2)OC3=C2C=CC=C3)=O,,C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+].[Cl-].[Ir+].[Cl-],,CC1=CC=CC=C1,,FC(C1=CC(C(F)(F)F)=CC([B-](C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C1)(F)F.[Na+],,,10.1002_adsc.201801664,,,10.1002_adsc.201801664,1.2,20,,80,,,,,,,,,0.01,,,,,,0.0,0.2,0,,,Ir,,,0.1,,18,,False,,13,,1,,,,,,,,,,,,,,,4,,,0.15
13,CC(C1=CC=C(OC)C=C1)=O,C1(OCC=C2)=C2C=CC=C1,CC(C1=CC=C(OC)C=C1[C@@H]2CCC(C=CC=C3)=C3O2)=O,,C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+].[Cl-].[Ir+].[Cl-],CC1=CC(C)=CC(P(C2=CC(C)=CC(C)=C2)C(C=CC3=C4OCO3)=[C@@]4[C@]5=C(OCO6)C6=CC=C5P(C7=CC(C)=CC(C)=C7)C8=CC(C)=CC(C)=C8)=C1,CC1=CC=CC=C1,,FC(C1=CC(C(F)(F)F)=CC([B-](C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C1)(F)F.[Na+],,,10.1002_adsc.201801664,,2.0,10.1002_adsc.201801664,1.2,20,,80,,,,,,,,,0.02,S,,,,,0.86,0.2,0,,,Ir,,,0.2,,48,,True,,14,,1,,,,"P,P",,,,,,,0.91,,,,1,,,0.3
14,CC(C1=CC=C(C)C=C1)=O,C1(OCC=C2)=C2C=CC=C1,CC(C1=CC=C(C)C=C1[C@@H]2CCC(C=CC=C3)=C3O2)=O,,C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+].[Cl-].[Ir+].[Cl-],CC1=CC(C)=CC(P(C2=CC(C)=CC(C)=C2)C(C=CC3=C4OCO3)=[C@@]4[C@]5=C(OCO6)C6=CC=C5P(C7=CC(C)=CC(C)=C7)C8=CC(C)=CC(C)=C8)=C1,CC1=CC=CC=C1,,FC(C1=CC(C(F)(F)F)=CC([B-](C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C1)(F)F.[Na+],,,10.1002_adsc.201801664,,2.0,10.1002_adsc.201801664,1.2,20,,80,,,,,,,,,0.02,S,,,,,0.85,0.4,0,,,Ir,,,0.2,,48,,True,,15,,1,,,,"P,P",,,,,,,0.87,,,,1,,,0.3
15,CC(C1=CC=C(N(C)C)C=C1)=O,C1(OCC=C2)=C2C=CC=C1,CC(C1=CC=C(N(C)C)C=C1[C@@H]2CCC(C=CC=C3)=C3O2)=O,,C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+].[Cl-].[Ir+].[Cl-],CC1=CC(C)=CC(P(C2=CC(C)=CC(C)=C2)C(C=CC3=C4OCO3)=[C@@]4[C@]5=C(OCO6)C6=CC=C5P(C7=CC(C)=CC(C)=C7)C8=CC(C)=CC(C)=C8)=C1,CC1=CC=CC=C1,,FC(C1=CC(C(F)(F)F)=CC([B-](C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C1)(F)F.[Na+],,,10.1002_adsc.201801664,,2.0,10.1002_adsc.201801664,1.2,20,,80,,,,,,,,,0.02,S,,,,,0.79,0.4,0,,,Ir,,,0.2,,48,,True,,16,,1,,,,"P,P",,,,,,,0.94,,,,1,,,0.3
16,CC(C1=CC=C(Cl)C=C1)=O,C1(OCC=C2)=C2C=CC=C1,CC(C1=CC=C(Cl)C=C1[C@@H]2CCC(C=CC=C3)=C3O2)=O,,C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+].[Cl-].[Ir+].[Cl-],CC1=CC(C)=CC(P(C2=CC(C)=CC(C)=C2)C(C=CC3=C4OCO3)=[C@@]4[C@]5=C(OCO6)C6=CC=C5P(C7=CC(C)=CC(C)=C7)C8=CC(C)=CC(C)=C8)=C1,CC1=CC=CC=C1,,FC(C1=CC(C(F)(F)F)=CC([B-](C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C1)(F)F.[Na+],,,10.1002_adsc.201801664,,2.0,10.1002_adsc.201801664,1.2,20,,80,,,,,,,,,0.02,S,,,,,0.71,0.4,0,,,Ir,,,0.2,,48,,True,,17,,1,,,,"P,P",,,,,,,0.83,,,,1,,,0.3
17,CC(C1=CC=C(F)C=C1)=O,C1(OCC=C2)=C2C=CC=C1,CC(C1=CC=C(F)C=C1[C@@H]2CCC(C=CC=C3)=C3O2)=O,,C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+].[Cl-].[Ir+].[Cl-],CC1=CC(C)=CC(P(C2=CC(C)=CC(C)=C2)C(C=CC3=C4OCO3)=[C@@]4[C@]5=C(OCO6)C6=CC=C5P(C7=CC(C)=CC(C)=C7)C8=CC(C)=CC(C)=C8)=C1,CC1=CC=CC=C1,,FC(C1=CC(C(F)(F)F)=CC([B-](C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C1)(F)F.[Na+],,,10.1002_adsc.201801664,,2.0,10.1002_adsc.201801664,1.2,20,,80,,,,,,,,,0.02,S,,,,,0.91,0.4,0,,,Ir,,,0.2,,48,,True,,18,,1,,,,"P,P",,,,,,,0.81,,,,1,,,0.3
18,CC(C1=CC=C(/C(C2=CC=CC=C2)=C(C3=CC=CC=C3)/C4=CC=CC=C4)C=C1)=O,C1(OCC=C2)=C2C=CC=C1,CC(C1=CC=C(/C(C2=CC=CC=C2)=C(C3=CC=CC=C3)/C4=CC=CC=C4)C=C1[C@@H]5CCC(C=CC=C6)=C6O5)=O,,C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+].[Cl-].[Ir+].[Cl-],C12=C(C=CC=C2)C=CC(P(C3=CC=CC=C3)C4=CC=CC=C4)=[C@]1[C@]5=C(P(C6=CC=CC=C6)C7=CC=CC=C7)C=CC8=C5C=CC=C8,CC1=CC=CC=C1,,FC(C1=CC(C(F)(F)F)=CC([B-](C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C1)(F)F.[Na+],,,10.1002_adsc.201801664,,2.0,10.1002_adsc.201801664,1.2,20,,80,,,,,,,,,0.02,S,,,,,0.95,0.4,0,,,Ir,,,0.2,,48,,True,,19,,1,,,,"P,P",,,,,,,0.81,,,,1,,,0.3
19,CC1=CC=CC(C(C)=O)=C1,C1(OCC=C2)=C2C=CC=C1,CC1=CC=C([C@@H]2CCC(C=CC=C3)=C3O2)C(C(C)=O)=C1,,C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+].[Cl-].[Ir+].[Cl-],CC1=CC(C)=CC(P(C2=CC(C)=CC(C)=C2)C(C=CC3=C4OCO3)=[C@@]4[C@]5=C(OCO6)C6=CC=C5P(C7=CC(C)=CC(C)=C7)C8=CC(C)=CC(C)=C8)=C1,CC1=CC=CC=C1,,FC(C1=CC(C(F)(F)F)=CC([B-](C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C1)(F)F.[Na+],,,10.1002_adsc.201801664,,2.0,10.1002_adsc.201801664,1.2,20,,80,,,,,,,,,0.02,S,,,,,0.76,0.4,0,,,Ir,,,0.2,,48,,True,,20,,1,,,,"P,P",,,,,,,0.77,,,,1,,,0.3
20,CC(C1=C(OC)C=CC=C1)=O,C1(OCC=C2)=C2C=CC=C1,CC(C1=C(OC)C=CC=C1[C@@H]2CCC(C=CC=C3)=C3O2)=O,,C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+].[Cl-].[Ir+].[Cl-],CC1=CC(C)=CC(P(C2=CC(C)=CC(C)=C2)C(C=CC3=C4OCO3)=[C@@]4[C@]5=C(OCO6)C6=CC=C5P(C7=CC(C)=CC(C)=C7)C8=CC(C)=CC(C)=C8)=C1,CC1=CC=CC=C1,,FC(C1=CC(C(F)(F)F)=CC([B-](C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C1)(F)F.[Na+],,,10.1002_adsc.201801664,,2.0,10.1002_adsc.201801664,1.2,20,,80,,,,,,,,,0.02,S,,,,,0.76,0.4,0,,,Ir,,,0.2,,48,,True,,21,,1,,,,"P,P",,,,,,,0.87,,,,1,,,0.3
21,CC(C1=CC=CS1)=O,C1(OCC=C2)=C2C=CC=C1,CC(C(SC=C1)=C1[C@@H]2CCC(C=CC=C3)=C3O2)=O,,C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+].[Cl-].[Ir+].[Cl-],CC1=CC(C)=CC(P(C2=CC(C)=CC(C)=C2)C(C=CC3=C4OCO3)=[C@@]4[C@]5=C(OCO6)C6=CC=C5P(C7=CC(C)=CC(C)=C7)C8=CC(C)=CC(C)=C8)=C1,CC1=CC=CC=C1,,FC(C1=CC(C(F)(F)F)=CC([B-](C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C1)(F)F.[Na+],,,10.1002_adsc.201801664,,2.0,10.1002_adsc.201801664,0.6,10,,80,,,,,,,,,0.02,S,,,,,0.66,0.4,0,,,Ir,,,0.2,,48,,True,,22,,1,,,,"P,P",,,,,,,0.75,,,,1,,,0.3
22,[H]C(C1=CC=C(CC)C=C1)=O,C1(OCC=C2)=C2C=CC=C1,[H]C(C1=CC=C(CC)C=C1[C@@H]2CCC(C=CC=C3)=C3O2)=O,,C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+].[Cl-].[Ir+].[Cl-],CC1=CC(C)=CC(P(C2=CC(C)=CC(C)=C2)C(C=CC3=C4OCO3)=[C@@]4[C@]5=C(OCO6)C6=CC=C5P(C7=CC(C)=CC(C)=C7)C8=CC(C)=CC(C)=C8)=C1,CC1=CC=CC=C1,,FC(C1=CC(C(F)(F)F)=CC([B-](C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C1)(F)F.[Na+],,,10.1002_adsc.201801664,,2.0,10.1002_adsc.201801664,1.2,20,,80,,,,,,,,,0.02,S,,,,,0.84,0.4,0,,,Ir,,,0.2,,48,,True,,23,,1,,,,"P,P",,,,,,,0.8,,,,1,,,0.3
