,Reactant SMILES,Reactant SMILES_2,Product SMILES,Product SMILES_2,Catalyst SMILES,Ligand SMILES,Solvent SMILES,Solvent SMILES_2,Additive SMILES,Additive SMILES_2,Additive SMILES_s2,Ref.(DOI),LED step 2,Number of Coordination Atoms 1,pdf name (don't include '.pdf'),L/M 1,S/C 1,Reaction Temperature/C step 2,Reaction Temperature/C,Ligand Name 2,Yield 3,dr 3,Central Metal of Catalyst 2,dr 1,Ligand 2 Type,Product Name 3,Additive 2 step 2,Ammount of additive 1,Product 1 R or S,ee 3,Ammount of additive 2,(Pre)Catalyst Name 2,"Molecular Sieve(3A, 4A, 5A)",Yield 1,Solvent 1 ammount(mL),Charge of Ligand 1,Charge of Ligand 2,Ammount of additive 1 step 2,Central Metal of Catalyst 1,Ligand 1 Type,Pre catalyst 2(True or False),Ammount of reactant 1(mmol),Ammount of Molecular Sieve(mg),Reaction Time/h,LED,Pre catalyst 1(True or False),dr 2,Reaction ID,Yield 2,Valence of Central Metal 1,"Other information(use ""-"" to split, eg. 'property1-property2')",Product 2 R or S,Solvent 2 ammount(mL),Type of Coordination Atoms 1,L/M 2,Pressure/atm,Number of Coordination Atoms 2,Valence of Central Metal 2,Type of Coordination Atoms 2,Reaction Time/h step 2,ee 1,S/C 2,Ammount of additive 2 step 2,ee 2,Reaction Type,Product 3 R or S,Solvent Ratio,Ammount of reactant 2(mmol)
18,O=C(C1=CC=C(OC)C=C1)C2=CN(CCC=C)C3=CC=CC(Br)=C32,,CC(CCN1C2=CC=CC(Br)=C32)C1=C3C(C4=CC=C(OC)C=C4)=O,,O=S(C(F)(F)F)([O-])=O.C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+],[C@@]1([C@]2=C(OCO3)C3=CC=C2P(C4=CC=CC=C4)C5=CC=CC=C5)=C(P(C6=CC=CC=C6)C7=CC=CC=C7)C=CC8=C1OCO8,CC1=CC=C(C)C=C1.CC2=CC=CC=C2C.CC3=CC=CC(C)=C3,,,,,10.1002_adsc.201401163,,2,10.1002_adsc.201401163,1,10,,120,,,,,,,,,,,,,,,,,0,,,Ir,,,0.1,,24,,True,,19,,1,,,,"P,P",,,,,,,,,,,4,,,
19,O=C(C1=CC=C(OC)C=C1)C2=CN(CCC=C)C3=CC=C(Br)C=C32,,CC(CCN1C2=CC=C(Br)C=C32)C1=C3C(C4=CC=C(OC)C=C4)=O,,O=S(C(F)(F)F)([O-])=O.C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+],[C@@]1([C@]2=C(OCO3)C3=CC=C2P(C4=CC=CC=C4)C5=CC=CC=C5)=C(P(C6=CC=CC=C6)C7=CC=CC=C7)C=CC8=C1OCO8,CC1=CC=C(C)C=C1.CC2=CC=CC=C2C.CC3=CC=CC(C)=C3,,,,,10.1002_adsc.201401163,,2,10.1002_adsc.201401163,1,10,,120,,,,,,,,,,,,,,,0.61,,0,,,Ir,,,0.1,,24,,True,,20,,1,,,,"P,P",,,,,,,0.91,,,,4,,,
20,O=C(C1=CC=C(OC)C=C1)C2=CN(CCC=C)C3=CC(F)=CC=C32,,CC(CCN1C2=CC(F)=CC=C32)C1=C3C(C4=CC=C(OC)C=C4)=O,,O=S(C(F)(F)F)([O-])=O.C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+],[C@@]1([C@]2=C(OCO3)C3=CC=C2P(C4=CC=CC=C4)C5=CC=CC=C5)=C(P(C6=CC=CC=C6)C7=CC=CC=C7)C=CC8=C1OCO8,CC1=CC=C(C)C=C1.CC2=CC=CC=C2C.CC3=CC=CC(C)=C3,,,,,10.1002_adsc.201401163,,2,10.1002_adsc.201401163,1,10,,120,,,,,,,,,,,,,,,0.77,,0,,,Ir,,,0.1,,24,,True,,21,,1,,,,"P,P",,,,,,,0.97,,,,4,,,
21,O=C(C1=CC=C(OC)C=C1)C2=CN(CCC=C)C3=C(F)C=CC=C32,,CC(CCN1C2=C(F)C=CC=C32)C1=C3C(C4=CC=C(OC)C=C4)=O,,O=S(C(F)(F)F)([O-])=O.C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+],[C@@]1([C@]2=C(OCO3)C3=CC=C2P(C4=CC=CC=C4)C5=CC=CC=C5)=C(P(C6=CC=CC=C6)C7=CC=CC=C7)C=CC8=C1OCO8,CC1=CC=C(C)C=C1.CC2=CC=CC=C2C.CC3=CC=CC(C)=C3,,,,,10.1002_adsc.201401163,,2,10.1002_adsc.201401163,1,10,,120,,,,,,,,,,,,,,,0.81,,0,,,Ir,,,0.1,,24,,True,,22,,1,,,,"P,P",,,,,,,0.88,,,,4,,,
22,O=C(C1=CC=C(OC)C=C1)C2=CN(CCC=C)C3=C(C)C=CC=C32,,CC(CCN1C2=C(C)C=CC=C32)C1=C3C(C4=CC=C(OC)C=C4)=O,,O=S(C(F)(F)F)([O-])=O.C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+],[C@@]1([C@]2=C(OCO3)C3=CC=C2P(C4=CC=CC=C4)C5=CC=CC=C5)=C(P(C6=CC=CC=C6)C7=CC=CC=C7)C=CC8=C1OCO8,CC1=CC=C(C)C=C1.CC2=CC=CC=C2C.CC3=CC=CC(C)=C3,,,,,10.1002_adsc.201401163,,2,10.1002_adsc.201401163,1,10,,120,,,,,,,,,,,,,,,0.68,,0,,,Ir,,,0.1,,24,,True,,23,,1,,,,"P,P",,,,,,,0.37,,,,4,,,
23,O=C(C1=CC=C(OC)C=C1)C2=CN(CC/C=C/CC)C3=CC=CC=C32,,O=C(C1=CC=C(OC)C=C1)C2=C3N(CCC3CCC)C4=CC=CC=C42,,O=S(C(F)(F)F)([O-])=O.C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+],[C@@]1([C@]2=C(OCO3)C3=CC=C2P(C4=CC=CC=C4)C5=CC=CC=C5)=C(P(C6=CC=CC=C6)C7=CC=CC=C7)C=CC8=C1OCO8,CC1=CC=C(C)C=C1.CC2=CC=CC=C2C.CC3=CC=CC(C)=C3,,,,,10.1002_adsc.201401163,,2,10.1002_adsc.201401163,1,10,,120,,,,,,,,,,,,,,,0.75,,0,,,Ir,,,0.1,,24,,True,,24,,1,,,,"P,P",,,,,,,0.49,,,,4,,,
24,O=C(C1=CC=C(OC)C=C1)C2=CN(CC/C=C\CC)C3=CC=CC=C32,,O=C(C1=CC=C(OC)C=C1)C2=C3N(CCC3CCC)C4=CC=CC=C42,,O=S(C(F)(F)F)([O-])=O.C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+],[C@@]1([C@]2=C(OCO3)C3=CC=C2P(C4=CC=CC=C4)C5=CC=CC=C5)=C(P(C6=CC=CC=C6)C7=CC=CC=C7)C=CC8=C1OCO8,CC1=CC=C(C)C=C1.CC2=CC=CC=C2C.CC3=CC=CC(C)=C3,,,,,10.1002_adsc.201401163,,2,10.1002_adsc.201401163,1,10,,120,,,,,,,,,,,,,,,0.81,,0,,,Ir,,,0.1,,24,,True,,25,,1,,,,"P,P",,,,,,,0.9,,,,4,,,
25,O=C(C1=CC=C(OC)C=C1)C2=CN(CC/C=C\CC)C3=CC=CC=C32,,O=C(C1=CC=C(OC)C=C1)C2=C3N(CCC3CCC)C4=CC=CC=C42,,O=S(C(F)(F)F)([O-])=O.C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+],CC1=CC(C)=CC(P(C2=CC(C)=CC(C)=C2)C(C=CC3=C4OCO3)=[C@]4[C@@]5=C(OCO6)C6=CC=C5P(C7=CC(C)=CC(C)=C7)C8=CC(C)=CC(C)=C8)=C1,CC1=CC=C(C)C=C1.CC2=CC=CC=C2C.CC3=CC=CC(C)=C3,,,,,10.1002_adsc.201401163,,2,10.1002_adsc.201401163,1,10,,120,,,,,,,,,,,,,,,0.73,,0,,,Ir,,,0.1,,24,,True,,26,,1,,,,"P,P",,,,,,,0.93,,,,4,,,
26,O=C(C1=CC=C(OC)C=C1)C2=CN(CC/C=C\CC)C3=CC=CC=C32,,O=C(C1=CC=C(OC)C=C1)C2=C3N(CCC3CCC)C4=CC=CC=C42,,O=S(C(F)(F)F)([O-])=O.C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+],CC1=CC(C)=CC(P(C2=CC(C)=CC(C)=C2)C(C=CC3=C4C=CC=C3)=[C@]4[C@@]5=C(C=CC=C6)C6=CC=C5P(C7=CC(C)=CC(C)=C7)C8=CC(C)=CC(C)=C8)=C1,CC1=CC=C(C)C=C1.CC2=CC=CC=C2C.CC3=CC=CC(C)=C3,,,,,10.1002_adsc.201401163,,2,10.1002_adsc.201401163,1,10,,120,,,,,,,,,,,,,,,0.74,,0,,,Ir,,,0.1,,24,,True,,27,,1,,,,"P,P",,,,,,,0.98,,,,4,,,
27,O=C(C1=CC=C(OC)C=C1)C2=CN(CC/C=C/C3=CC=CC=C3)C4=CC=CC=C42,,O=C(C1=C2N(CCCC2C3=CC=CC=C3)C4=CC=CC=C14)C5=CC=C(OC)C=C5,,O=S(C(F)(F)F)([O-])=O.C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+],[C@@]1([C@]2=C(OCO3)C3=CC=C2P(C4=CC=CC=C4)C5=CC=CC=C5)=C(P(C6=CC=CC=C6)C7=CC=CC=C7)C=CC8=C1OCO8,CC1=CC=C(C)C=C1.CC2=CC=CC=C2C.CC3=CC=CC(C)=C3,,,,,10.1002_adsc.201401163,,2,10.1002_adsc.201401163,1,10,,120,,,,,,,,,,,,,,,0.94,,0,,,Ir,,,,,24,,True,,28,,1,,,,"P,P",,,,,,,0.33,,,,4,,,
28,O=C(C1=CC=C(OC)C=C1)C2=CN(CC/C=C\C3=CC=CC=C3)C4=CC=CC=C42,,O=C(C1=C2N(CCCC2C3=CC=CC=C3)C4=CC=CC=C14)C5=CC=C(OC)C=C5,,O=S(C(F)(F)F)([O-])=O.C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+],[C@@]1([C@]2=C(OCO3)C3=CC=C2P(C4=CC=CC=C4)C5=CC=CC=C5)=C(P(C6=CC=CC=C6)C7=CC=CC=C7)C=CC8=C1OCO8,CC1=CC=C(C)C=C1.CC2=CC=CC=C2C.CC3=CC=CC(C)=C3,,,,,10.1002_adsc.201401163,,2,10.1002_adsc.201401163,1,10,,120,,,,,,,,,,,,,,,0.87,,0,,,Ir,,,,,24,,True,,29,,1,,,,"P,P",,,,,,,0.74,,,,4,,,
29,O=C(C1=CC=C(OC)C=C1)C2=CN(CC/C=C\C3=CC=CC=C3)C4=CC=CC=C42,,O=C(C1=C2N(CCCC2C3=CC=CC=C3)C4=CC=CC=C14)C5=CC=C(OC)C=C5,,O=S(C(F)(F)F)([O-])=O.C1C/C=C\CC/C=C\1.C2C/C=C\CC/C=C\2.[Ir+],CC1=CC(C)=CC(P(C2=CC(C)=CC(C)=C2)C(C=CC3=C4C=CC=C3)=[C@]4[C@@]5=C(C=CC=C6)C6=CC=C5P(C7=CC(C)=CC(C)=C7)C8=CC(C)=CC(C)=C8)=C1,CC1=CC=C(C)C=C1.CC2=CC=CC=C2C.CC3=CC=CC(C)=C3,,,,,10.1002_adsc.201401163,,2,10.1002_adsc.201401163,1,10,,120,,,,,,,,,,,,,,,0.98,,0,,,Ir,,,,,24,,True,,30,,1,,,,"P,P",,,,,,,0.84,,,,4,,,
